year,name,pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2023,"Vásquez, Randy",681190,Yankees,NYY,R,94.2,150,669,4.12962963,0.224215247,SIFT,Sinker,19.2,-21.8,-2.5,-12,15,-15,0,0,0.171532847,0.405109489
2023,"Chargois, JT",608638,Marlins,MIA,R,95.8,55,703,4.339506173,0.078236131,FF,4-Seamer,19.2,-15.2,-3.9,-26,13.1,-9.2,3.9,42,0.053921569,0.911764706
2023,"Hollowell, Gavin",668970,Rockies,COL,R,93.4,208,610,3.765432099,0.340983607,FF,4-Seamer,19.2,-16.4,-2.8,-17,8.4,-8.3,0,0,0.110294118,0.468137255
2023,"Burnes, Corbin",669203,Brewers,MIL,R,94.4,1705,3079,19.00617284,0.553751218,FC,Cutter,19.2,-19.5,0.3,1,3.1,2.1,1,49,0.567901235,0.703703704
2023,"Keller, Brad",641745,Royals,KC,R,93.3,272,877,5.413580247,0.310148233,FF,4-Seamer,19.2,-15.3,-3.9,-26,2.1,-6.9,-9,-131,0.053921569,0.004901961
2023,"Civale, Aaron",650644,Rays,TB,R,92.4,373,2009,12.40123457,0.18566451,SIFT,Sinker,19.1,-21.8,-2.7,-12,13.9,-14,-0.1,0,0.156934307,0.379562044
2023,"Bummer, Aaron",607481,White Sox,CWS,L,94.7,61,1099,6.783950617,0.055505005,FF,4-Seamer,19.1,-16,-3.1,-20,11.1,-9.1,2.1,23,0.083333333,0.764705882
2023,"Burnes, Corbin",669203,Brewers,MIL,R,95.3,236,3079,19.00617284,0.076648262,SIFT,Sinker,19.1,-20.7,-1.5,-7,10.7,-15,-4.3,-29,0.299270073,0.04379562
2023,"Moll, Sam",594580,Reds,CIN,L,94.1,255,1025,6.327160494,0.248780488,FF,4-Seamer,19.1,-18.7,-0.4,-2,10,-10.7,-0.7,-7,0.404411765,0.370098039
2023,"Hicks, Jordan",663855,Blue Jays,TOR,R,100.1,697,1114,6.87654321,0.62567325,SIFT,Sinker,19,-18.3,0.7,4,15.8,-14.9,0.9,6,0.609489051,0.664233577
2023,"Priester, Quinn",682990,Pirates,PIT,R,92.8,169,866,5.345679012,0.195150115,FF,4-Seamer,19,-15.6,-3.4,-22,2,-6.5,-4.6,-70,0.071078431,0.06127451
2023,"Gray, Sonny",543243,Twins,MIN,R,92.9,766,2818,17.39506173,0.271823989,FF,4-Seamer,19,-16.1,-2.9,-18,0.5,-7.6,-8.1,-106,0.102941176,0.009803922
2023,"Soto, Gregory",642397,Phillies,PHI,L,98.1,418,966,5.962962963,0.432712215,SIFT,Sinker,18.9,-19.6,-0.7,-4,17.4,-15.3,2.1,14,0.408759124,0.890510949
2023,"Cabrera, Edward",665795,Marlins,MIA,R,96.1,172,1802,11.12345679,0.095449501,SIFT,Sinker,18.9,-19.7,-0.8,-4,15.4,-14.8,0.6,4,0.386861314,0.562043796
2023,"Bradish, Kyle",680694,Orioles,BAL,R,95,544,2639,16.29012346,0.206138689,SIFT,Sinker,18.9,-20.4,-1.5,-7,11.1,-14.8,-3.7,-25,0.299270073,0.054744526
2023,"Littell, Zack",641793,Rays,TB,R,92.9,127,1330,8.209876543,0.095488722,SIFT,Sinker,18.8,-22,-3.2,-14,15.1,-14.7,0.4,3,0.124087591,0.51459854
2023,"Floro, Dylan",571670,Twins,MIN,R,92.3,329,961,5.932098765,0.342351717,FF,4-Seamer,18.8,-15.8,-2.9,-18,9.9,-6.4,3.4,53,0.102941176,0.87254902
2023,"Soriano, George",666277,Marlins,MIA,R,94.6,358,883,5.450617284,0.405436014,FF,4-Seamer,18.8,-15.8,-3.1,-19,8,-8.8,-0.8,-10,0.083333333,0.360294118
2023,"Bassitt, Chris",605135,Blue Jays,TOR,R,92.4,292,3139,19.37654321,0.093023256,FF,4-Seamer,18.8,-16.3,-2.5,-16,5.1,-7.4,-2.2,-30,0.125,0.198529412
2023,"Lucchesi, Joey",664192,Mets,NYM,L,90.4,159,696,4.296296296,0.228448276,FC,Cutter,18.8,-25.2,6.4,25,4.2,2.4,-6.6,-276,0.99382716,0
2023,"Musgrove, Joe",605397,Padres,SD,R,93.1,380,1550,9.567901235,0.24516129,FF,4-Seamer,18.8,-15.1,-3.7,-24,3.6,-6.4,-2.9,-44,0.06127451,0.129901961
2023,"Marte, Yunior",628708,Phillies,PHI,R,97.6,345,700,4.320987654,0.492857143,SIFT,Sinker,18.7,-20.9,-2.2,-11,17,-15.8,1.2,8,0.208029197,0.726277372
2023,"Anderson, Chase",502624,Rockies,COL,R,92.6,105,1447,8.932098765,0.072563925,SIFT,Sinker,18.7,-23,-4.3,-19,12.9,-14.9,-2,-14,0.069343066,0.113138686
2023,"Corbin, Patrick",571578,Nationals,WSH,L,91.8,498,2922,18.03703704,0.170431211,FF,4-Seamer,18.7,-15.6,-3.1,-20,8.3,-5.5,2.8,52,0.083333333,0.816176471
2023,"Bielak, Brandon",656232,Astros,HOU,R,92.1,423,1388,8.567901235,0.304755043,FF,4-Seamer,18.7,-15.7,-3,-19,3.9,-6.9,-3,-44,0.095588235,0.125
2023,"Sewald, Paul",623149,D-backs,AZ,R,92.2,593,1037,6.401234568,0.571841851,FF,4-Seamer,18.6,-19.7,1,5,10.5,-10.6,-0.1,-1,0.732843137,0.448529412
2023,"Seabold, Connor",657756,Rockies,COL,R,92.6,850,1562,9.641975309,0.544174136,FF,4-Seamer,18.6,-16.1,-2.5,-16,9.4,-7.5,1.8,24,0.125,0.718137255
2023,"Strzelecki, Peter",657265,D-backs,AZ,R,92,237,653,4.030864198,0.362940276,FF,4-Seamer,18.6,-17.5,-1.1,-6,9.1,-8.7,0.4,4,0.294117647,0.512254902
2023,"Lively, Ben",594902,Reds,CIN,R,90.6,444,1383,8.537037037,0.321041215,FF,4-Seamer,18.6,-18.6,0,0,6.9,-7.4,-0.6,-8,0.512254902,0.382352941
2023,"Wesneski, Hayden",669713,Cubs,CHC,R,94.3,433,1479,9.12962963,0.292765382,FF,4-Seamer,18.6,-15.1,-3.4,-23,6.9,-7.5,-0.6,-8,0.071078431,0.382352941
2023,"Henry, Tommy",674072,D-backs,AZ,L,90.7,681,1391,8.586419753,0.489575845,FF,4-Seamer,18.6,-17.4,-1.1,-7,6.1,-6.6,-0.5,-8,0.294117647,0.397058824
2023,"Woodford, Jake",663765,Cardinals,STL,R,92.3,60,909,5.611111111,0.066006601,FF,4-Seamer,18.6,-16.6,-1.9,-12,5.8,-7.7,-1.9,-24,0.171568627,0.227941176
2023,"Skubal, Tarik",669373,Tigers,DET,L,95.9,148,1218,7.518518519,0.121510673,SIFT,Sinker,18.5,-20.2,-1.7,-8,14.9,-15,0,0,0.262773723,0.405109489
2023,"Gray, Josiah",680686,Nationals,WSH,R,93.1,483,2812,17.35802469,0.171763869,SIFT,Sinker,18.5,-25.3,-6.8,-27,14.7,-15.2,-0.5,-3,0.01459854,0.321167883
2023,"García, Luis",472610,Padres,SD,R,97.3,442,1010,6.234567901,0.437623762,SIFT,Sinker,18.5,-18.6,-0.1,-1,14.4,-14.7,-0.2,-1,0.525547445,0.364963504
2023,"Suárez, Ranger",624133,Phillies,PHI,L,93.4,434,2023,12.48765432,0.214532872,FF,4-Seamer,18.5,-15.4,-3.1,-20,6.8,-7.2,-0.3,-5,0.083333333,0.426470588
2023,"Graterol, Brusdar",660813,Dodgers,LAD,R,95.6,203,929,5.734567901,0.218514532,FC,Cutter,18.5,-21.8,3.3,15,1.5,1.8,-3.2,-182,0.87037037,0.098765432
2023,"Domínguez, Seranthony",622554,Phillies,PHI,R,98,251,859,5.302469136,0.292200233,SIFT,Sinker,18.4,-20.3,-1.8,-9,15.2,-15.6,-0.4,-3,0.248175182,0.339416058
2023,"Stone, Gavin",694813,Dodgers,LAD,R,94.6,79,547,3.37654321,0.144424132,SIFT,Sinker,18.4,-22.3,-4,-18,14.5,-15.3,-0.8,-5,0.076642336,0.295620438
2023,"Lamet, Dinelson",659275,Red Sox,BOS,R,95,165,603,3.722222222,0.273631841,SIFT,Sinker,18.4,-20.7,-2.3,-11,12.3,-14.8,-2.4,-16,0.200729927,0.091240876
2023,"Lynn, Lance",458681,Dodgers,LAD,R,92.4,1376,3167,19.54938272,0.434480581,FF,4-Seamer,18.4,-16.2,-2.2,-13,3.2,-7.2,-4,-56,0.134803922,0.080882353
2023,"Heaney, Andrew",571760,Rangers,TEX,L,92.5,1505,2603,16.06790123,0.578179024,FF,4-Seamer,18.3,-17.4,-0.9,-5,15.9,-9.3,6.5,70,0.328431373,0.990196078
2023,"Kahnle, Tommy",592454,Yankees,NYY,R,94.3,36,685,4.228395062,0.052554745,SIFT,Sinker,18.2,-22,-3.8,-17,15.6,-15.1,0.5,3,0.091240876,0.551094891
2023,"Whitlock, Garrett",676477,Red Sox,BOS,R,93.9,606,1195,7.37654321,0.507112971,SIFT,Sinker,18.2,-21.8,-3.6,-17,15.3,-15.2,0.1,1,0.102189781,0.430656934
2023,"Alzolay, Adbert",640470,Cubs,CHC,R,95.3,180,962,5.938271605,0.187110187,SIFT,Sinker,18.2,-20.3,-2.1,-10,14.9,-14.8,0.1,1,0.226277372,0.430656934
2023,"Ruiz, José",614179,D-backs,AZ,R,96.2,166,820,5.061728395,0.202439024,SIFT,Sinker,18.2,-20.4,-2.2,-11,13.2,-15,-1.8,-12,0.208029197,0.131386861
2023,"Garrett, Braxton",666129,Marlins,MIA,L,90.8,185,2479,15.30246914,0.074626866,FF,4-Seamer,18.2,-16.9,-1.3,-8,7.4,-6.1,1.3,20,0.264705882,0.649509804
2023,"Greinke, Zack",425844,Royals,KC,R,89.5,589,2219,13.69753086,0.265434881,FF,4-Seamer,18.2,-17.6,-0.6,-4,2.9,-5.4,-2.5,-47,0.370098039,0.166666667
2023,"Brasier, Ryan",518489,Dodgers,LAD,R,96,130,902,5.567901235,0.144124169,SIFT,Sinker,18.1,-20.5,-2.4,-12,15.2,-15.1,0.1,1,0.182481752,0.430656934
2023,"Elder, Bryce",693821,Braves,ATL,R,90.7,378,2849,17.58641975,0.132678133,FF,4-Seamer,18.1,-16.4,-1.7,-10,3.9,-5.2,-1.3,-25,0.200980392,0.308823529
2023,"Ottavino, Adam",493603,Mets,NYM,R,93.1,57,1024,6.320987654,0.055664063,FF,4-Seamer,18,-16.3,-1.7,-10,7.4,-7.9,-0.5,-6,0.200980392,0.397058824
2023,"Urquidy, José",664353,Astros,HOU,R,93.7,105,1096,6.765432099,0.09580292,SIFT,Sinker,17.9,-21.9,-4,-18,14.9,-14.9,0,0,0.076642336,0.405109489
2023,"Miller, Bryce",682243,Mariners,SEA,R,95.1,160,2095,12.93209877,0.076372315,SIFT,Sinker,17.9,-22.3,-4.4,-20,14.1,-15.4,-1.3,-9,0.058394161,0.200729927
2023,"Sandoval, Patrick",663776,Angels,LAA,L,93.2,293,2620,16.17283951,0.111832061,SIFT,Sinker,17.9,-21.7,-3.7,-17,13.3,-14.6,-1.3,-9,0.098540146,0.200729927
2023,"Englert, Mason",669438,Tigers,DET,R,91.1,290,958,5.913580247,0.302713987,FF,4-Seamer,17.9,-17,-0.9,-6,11.8,-7,4.7,68,0.328431373,0.953431373
2023,"Maeda, Kenta",628317,Twins,MIN,R,91,466,1700,10.49382716,0.274117647,FF,4-Seamer,17.9,-17,-0.8,-5,6.8,-6.8,0,0,0.338235294,0.468137255
2023,"Muller, Kyle",666205,Athletics,OAK,L,93.5,750,1454,8.975308642,0.515818432,FF,4-Seamer,17.9,-15.1,-2.8,-19,5.6,-6.7,-1.1,-16,0.110294118,0.318627451
2023,"Lamet, Dinelson",659275,Red Sox,BOS,R,94.7,145,603,3.722222222,0.240464345,FF,4-Seamer,17.9,-14.5,-3.4,-23,5.4,-7.6,-2.2,-29,0.071078431,0.198529412
2023,"Clase, Emmanuel",661403,Guardians,CLE,R,99.1,757,1120,6.913580247,0.675892857,FC,Cutter,17.9,-17.6,-0.3,-2,3.8,3.1,0.7,22,0.469135802,0.62345679
2023,"Flaherty, Jack",656427,Orioles,BAL,R,93.1,1097,2634,16.25925926,0.416476841,FF,4-Seamer,17.9,-16.2,-1.7,-11,2.3,-7.8,-5.5,-71,0.200980392,0.044117647
2023,"Fried, Max",608331,Braves,ATL,L,94,411,1244,7.679012346,0.330385852,FF,4-Seamer,17.9,-14.8,-3,-20,0.9,-6.8,-5.9,-87,0.095588235,0.034313725
2023,"Medina, Luis",665622,Athletics,OAK,R,95.5,277,1945,12.00617284,0.142416452,SIFT,Sinker,17.8,-20.1,-2.3,-12,15.1,-14.8,0.4,3,0.200729927,0.51459854
2023,"Jax, Griffin",643377,Twins,MIN,R,96.5,139,1047,6.462962963,0.132760267,SIFT,Sinker,17.8,-21.4,-3.6,-17,14.3,-15.6,-1.3,-8,0.102189781,0.200729927
2023,"Boyd, Matthew",571510,Tigers,DET,L,91.4,455,1178,7.271604938,0.386247878,FF,4-Seamer,17.8,-17.2,-0.6,-3,11,-7.7,3.4,44,0.370098039,0.87254902
2023,"Toussaint, Touki",657053,White Sox,CWS,R,93.6,375,1595,9.845679012,0.235109718,FF,4-Seamer,17.8,-15.5,-2.3,-15,9.2,-7.4,1.8,25,0.132352941,0.718137255
2023,"Pruitt, Austin",643493,Athletics,OAK,R,91.7,208,757,4.672839506,0.274768824,FF,4-Seamer,17.8,-16.2,-1.6,-10,3.6,-7.1,-3.5,-49,0.225490196,0.102941176
2023,"Bradish, Kyle",680694,Orioles,BAL,R,94.5,592,2639,16.29012346,0.224327397,FF,4-Seamer,17.8,-14.2,-3.7,-26,2.9,-6.5,-9.3,-144,0.06127451,0.00245098
2023,"Quintana, José",500779,Mets,NYM,L,90.2,301,1229,7.586419753,0.244914565,FF,4-Seamer,17.8,-17.6,-0.1,-1,2.8,-6.4,-3.6,-56,0.480392157,0.098039216
2023,"Ureña, José",570632,White Sox,CWS,R,95.4,165,771,4.759259259,0.214007782,FF,4-Seamer,17.7,-14.3,-3.4,-24,10.9,-7.7,3.3,42,0.071078431,0.862745098
2023,"Shuster, Jared",694363,Braves,ATL,L,91.4,381,864,5.333333333,0.440972222,FF,4-Seamer,17.7,-17,-0.7,-4,8.2,-6.9,1.3,18,0.357843137,0.649509804
2023,"Eflin, Zach",621107,Rays,TB,R,92.9,159,2577,15.90740741,0.061699651,FF,4-Seamer,17.7,-15.6,-2.1,-13,7.8,-6.7,1.1,16,0.154411765,0.615196078
2023,"Anderson, Chase",502624,Rockies,COL,R,93.3,451,1447,8.932098765,0.311679337,FF,4-Seamer,17.7,-15.5,-2.2,-14,6.9,-7.4,-0.5,-7,0.134803922,0.397058824
2023,"Peterson, David",656849,Mets,NYM,L,92.7,536,1966,12.13580247,0.272634791,FF,4-Seamer,17.7,-15.3,-2.4,-15,6.4,-6.3,0.1,2,0.129901961,0.480392157
2023,"Cabrera, Génesis",650893,Blue Jays,TOR,L,95.3,131,946,5.839506173,0.138477801,SIFT,Sinker,17.6,-21.2,-3.6,-17,15.3,-15.2,0.1,0,0.102189781,0.430656934
2023,"Law, Derek",571882,Reds,CIN,R,95.1,115,959,5.919753086,0.11991658,SIFT,Sinker,17.6,-20,-2.4,-12,12.8,-14.6,-1.8,-12,0.182481752,0.131386861
2023,"Ryan, Joe",657746,Twins,MIN,R,92.3,1526,2683,16.5617284,0.568766306,FF,4-Seamer,17.6,-17.7,0.1,1,10.3,-9.3,1,11,0.546568627,0.612745098
2023,"Waldron, Matt",663362,Padres,SD,R,91.3,138,673,4.154320988,0.205052006,FF,4-Seamer,17.6,-17.2,-0.4,-2,7.5,-7.1,0.5,6,0.404411765,0.524509804
2023,"Hill, Rich",448179,Padres,SD,L,88.4,864,2531,15.62345679,0.341367049,FF,4-Seamer,17.6,-18.8,1.2,6,6.3,-6.2,0.1,2,0.789215686,0.480392157
2023,"Coulombe, Danny",543056,Orioles,BAL,L,91.4,69,830,5.12345679,0.08313253,FF,4-Seamer,17.6,-16.4,-1.2,-7,0.5,-6.6,-6.1,-92,0.284313725,0.029411765
2023,"Erceg, Lucas",668674,Athletics,OAK,R,98,330,1053,6.5,0.313390313,SIFT,Sinker,17.5,-18.3,-0.8,-4,15.4,-14.7,0.7,5,0.386861314,0.598540146
2023,"Yates, Kirby",489446,Braves,ATL,R,93.6,569,1058,6.530864198,0.537807183,FF,4-Seamer,17.5,-16.1,-1.4,-9,13.6,-8.6,5,58,0.24754902,0.965686275
2023,"Shreve, Chasen",592741,Reds,CIN,L,90.5,270,753,4.648148148,0.358565737,FF,4-Seamer,17.5,-17.6,0.2,1,11.2,-7.3,3.9,54,0.575980392,0.911764706
2023,"Mlodzinski, Carmen",669387,Pirates,PIT,R,95.7,307,617,3.808641975,0.497568882,FF,4-Seamer,17.5,-15.6,-2,-13,10,-9.2,0.8,9,0.164215686,0.566176471
2023,"Zerpa, Angel",672582,Royals,KC,L,94.5,232,707,4.364197531,0.3281471,FF,4-Seamer,17.5,-15.5,-1.9,-13,9.9,-9.5,0.4,4,0.171568627,0.512254902
2023,"Suárez, Andrew",605498,Cardinals,STL,L,92.3,237,521,3.216049383,0.454894434,FF,4-Seamer,17.5,-15.7,-1.8,-12,7.8,-6.7,1.1,17,0.191176471,0.615196078
2023,"Rodriguez, Eduardo",593958,Tigers,DET,L,92.2,1076,2446,15.09876543,0.439901881,FF,4-Seamer,17.5,-16.2,-1.2,-8,5.8,-6.9,-1.1,-15,0.284313725,0.318627451
2023,"Wacha, Michael",608379,Padres,SD,R,91.9,297,2221,13.70987654,0.133723548,SIFT,Sinker,17.4,-22.2,-4.8,-22,14.3,-14.6,-0.3,-2,0.03649635,0.354014599
2023,"Koch, Matt",571863,Rockies,COL,R,93.8,258,584,3.604938272,0.441780822,FF,4-Seamer,17.4,-15.2,-2.2,-14,9.3,-7.2,2.1,29,0.134803922,0.764705882
2023,"Kelly, Merrill",518876,D-backs,AZ,R,92.2,842,2803,17.30246914,0.300392437,FF,4-Seamer,17.4,-16.6,-0.8,-5,7.4,-7.9,-0.6,-7,0.338235294,0.382352941
2023,"Woodruff, Brandon",605540,Brewers,MIL,R,95,229,1043,6.438271605,0.219558965,SIFT,Sinker,17.3,-21.1,-3.8,-18,14.1,-15,-0.9,-6,0.091240876,0.284671533
2023,"Harrison, Kyle",690986,Giants,SF,L,93.6,357,588,3.62962963,0.607142857,FF,4-Seamer,17.2,-16.6,-0.5,-3,13.1,-8.9,4.1,46,0.379901961,0.928921569
2023,"Díaz, Alexis",664747,Reds,CIN,R,94.5,534,1162,7.172839506,0.459552496,FF,4-Seamer,17.2,-16.9,-0.3,-2,9.5,-9,0.5,5,0.426470588,0.524509804
2023,"Romero, JoJo",668941,Cardinals,STL,L,95.1,85,548,3.382716049,0.155109489,FF,4-Seamer,17.2,-15.3,-1.9,-13,8.6,-9.4,-0.9,-9,0.171568627,0.343137255
2023,"Cordero, Jimmy",622772,Yankees,NYY,R,97.3,357,512,3.160493827,0.697265625,SIFT,Sinker,17.1,-17.8,-0.7,-4,15.7,-14.6,1.1,7,0.408759124,0.697080292
2023,"Puk, A.J.",640462,Marlins,MIA,L,95.9,472,950,5.864197531,0.496842105,FF,4-Seamer,17.1,-14.9,-2.1,-14,12.1,-8.4,3.6,43,0.154411765,0.892156863
2023,"Martinez, Nick",607259,Padres,SD,R,92.9,391,1751,10.80864198,0.223300971,SIFT,Sinker,17,-21.8,-4.8,-22,14.3,-14.5,-0.2,-1,0.03649635,0.364963504
2023,"Bello, Brayan",678394,Red Sox,BOS,R,95.5,540,2618,16.16049383,0.206264324,FF,4-Seamer,17,-15,-1.9,-13,10,-8.7,1.2,14,0.171568627,0.634803922
2023,"Stroman, Marcus",573186,Cubs,CHC,R,92,177,2203,13.59876543,0.080344984,FF,4-Seamer,17,-16.9,0,0,6.7,-8.7,-2,-23,0.512254902,0.220588235
2023,"Avila, Pedro",658648,Padres,SD,R,94,290,895,5.524691358,0.324022346,FF,4-Seamer,17,-15.4,-1.7,-11,5.6,-7.8,-2.2,-28,0.200980392,0.198529412
2023,"VerHagen, Drew",572403,Cardinals,STL,R,93.4,289,1042,6.432098765,0.277351248,FF,4-Seamer,17,-14.8,-2.2,-15,2.4,-6.1,-3.6,-60,0.134803922,0.098039216
2023,"Taillon, Jameson",592791,Cubs,CHC,R,94,268,2533,15.63580247,0.105803395,SIFT,Sinker,16.9,-21.4,-4.5,-21,13.7,-14.9,-1.2,-8,0.051094891,0.222627737
2023,"Sears, JP",676664,Athletics,OAK,L,93.1,1441,2867,17.69753086,0.502615975,FF,4-Seamer,16.9,-17.1,0.2,1,11.2,-9.4,1.8,19,0.575980392,0.718137255
2023,"Gray, Jon",592351,Rangers,TEX,R,95.7,1014,2393,14.77160494,0.423735896,FF,4-Seamer,16.9,-14.7,-2.2,-15,10,-8.3,1.6,20,0.134803922,0.700980392
2023,"Adon, Joan",672851,Nationals,WSH,R,94.5,364,924,5.703703704,0.393939394,FF,4-Seamer,16.9,-14.8,-2.2,-15,9.2,-7.4,1.8,24,0.134803922,0.718137255
2023,"Miley, Wade",489119,Brewers,MIL,L,90.4,365,1873,11.5617284,0.194874533,FF,4-Seamer,16.9,-16.9,0,0,3,-5.6,-2.5,-45,0.512254902,0.166666667
2023,"Liberatore, Matthew",669461,Cardinals,STL,L,94.3,179,1059,6.537037037,0.169027384,SIFT,Sinker,16.8,-20.7,-3.9,-19,13.1,-14.6,-1.5,-10,0.087591241,0.171532847
2023,"Nola, Aaron",605400,Phillies,PHI,R,92.7,908,3087,19.05555556,0.294136702,FF,4-Seamer,16.8,-16.9,0.1,1,12.2,-8.3,3.9,47,0.546568627,0.911764706
2023,"De Los Santos, Enyel",660853,Guardians,CLE,R,95.6,634,1048,6.469135802,0.604961832,FF,4-Seamer,16.8,-14.9,-1.9,-13,11.5,-8.7,2.8,32,0.171568627,0.816176471
2023,"Farmer, Buck",571656,Reds,CIN,R,93.9,526,1222,7.543209877,0.430441899,FF,4-Seamer,16.8,-15.1,-1.7,-11,11.4,-7.4,4,55,0.200980392,0.921568627
2023,"Kuhl, Chad",641771,Nationals,WSH,R,92.2,58,770,4.75308642,0.075324675,FF,4-Seamer,16.8,-15.9,-0.8,-5,7.8,-6.4,1.4,22,0.338235294,0.666666667
2023,"Rea, Colin",607067,Brewers,MIL,R,93.2,388,2016,12.44444444,0.192460317,FF,4-Seamer,16.8,-15.8,-1,-6,7,-7.3,-0.3,-5,0.308823529,0.426470588
2023,"Soroka, Michael",647336,Braves,ATL,R,93.2,173,537,3.314814815,0.322160149,FF,4-Seamer,16.8,-15.5,-1.3,-8,6.3,-7,-0.7,-11,0.264705882,0.370098039
2023,"Eovaldi, Nathan",543135,Rangers,TEX,R,95.1,830,2232,13.77777778,0.371863799,FF,4-Seamer,16.7,-15.1,-1.6,-10,12.5,-8.2,4.3,52,0.225490196,0.933823529
2023,"Chafin, Andrew",605177,Brewers,MIL,L,92.2,185,921,5.685185185,0.200868621,FF,4-Seamer,16.7,-15.4,-1.3,-8,9.1,-5.6,3.5,63,0.264705882,0.882352941
2023,"Gott, Trevor",641627,Mets,NYM,R,93.3,214,977,6.030864198,0.219037871,FF,4-Seamer,16.7,-16.2,-0.4,-3,8.7,-8.6,0.1,1,0.404411765,0.480392157
2023,"Kaprielian, James",621076,Athletics,OAK,R,92.3,451,1091,6.734567901,0.413382218,FF,4-Seamer,16.7,-15.9,-0.8,-5,7.8,-6.6,1.2,17,0.338235294,0.634803922
2023,"Allen, Logan",671106,Guardians,CLE,L,91.4,963,2134,13.17283951,0.45126523,FF,4-Seamer,16.6,-17.6,1,6,4.1,-8.2,-4.1,-50,0.732843137,0.075980392
2023,"Soriano, José",667755,Angels,LAA,R,98.8,172,694,4.283950617,0.247838617,FF,4-Seamer,16.5,-12.4,-4.1,-33,11.7,-8.5,3.2,38,0.049019608,0.850490196
2023,"Cueto, Johnny",456501,Marlins,MIA,R,92.2,296,860,5.308641975,0.344186047,FF,4-Seamer,16.5,-16.3,-0.3,-2,11.5,-7.8,3.7,47,0.426470588,0.901960784
2023,"Okert, Steven",595345,Marlins,MIA,L,93.8,394,1019,6.290123457,0.386653582,FF,4-Seamer,16.5,-15.3,-1.3,-8,8.9,-7.4,1.5,21,0.264705882,0.68872549
2023,"Garcia, Robert",676395,Nationals,WSH,L,94.3,254,522,3.222222222,0.486590038,FF,4-Seamer,16.5,-15.1,-1.4,-9,8.3,-7.5,0.7,10,0.24754902,0.556372549
2023,"García, Luis",472610,Padres,SD,R,97,137,1010,6.234567901,0.135643564,FF,4-Seamer,16.5,-12.9,-3.6,-28,7.8,-7.3,0.5,7,0.068627451,0.524509804
2023,"Lyles, Jordan",543475,Royals,KC,R,91.2,859,2817,17.38888889,0.304934327,FF,4-Seamer,16.5,-16.6,0.1,1,6.1,-6.2,-0.1,-2,0.546568627,0.448529412
2023,"Lauer, Eric",641778,Brewers,MIL,L,90.8,365,844,5.209876543,0.432464455,FF,4-Seamer,16.4,-16.9,0.5,3,10,-6.2,3.9,63,0.632352941,0.911764706
2023,"Leiter Jr., Mark",643410,Cubs,CHC,R,91.2,85,1056,6.518518519,0.080492424,FF,4-Seamer,16.4,-17,0.6,4,6.6,-6.5,0.1,1,0.654411765,0.480392157
2023,"Nelson, Kyle",669459,D-backs,AZ,L,92,282,878,5.419753086,0.32118451,FF,4-Seamer,16.4,-16.4,0,0,4.6,-7.4,-2.8,-38,0.512254902,0.139705882
2023,"Wicks, Jordan",696136,Cubs,CHC,L,92.1,165,583,3.598765432,0.283018868,FF,4-Seamer,16.4,-16,-0.4,-2,4.6,-6.5,-1.9,-29,0.404411765,0.227941176
2023,"Banks, Tanner",621383,White Sox,CWS,L,92.6,355,1007,6.216049383,0.352532274,FF,4-Seamer,16.4,-15.3,-1.1,-7,2.2,-6.2,-4.1,-65,0.294117647,0.075980392
2023,"Headrick, Brent",687396,Twins,MIN,L,91.7,278,494,3.049382716,0.562753036,FF,4-Seamer,16.3,-16,-0.3,-2,12.3,-6,6.3,106,0.426470588,0.985294118
2023,"Waldichuk, Ken",686610,Athletics,OAK,L,93.3,1387,2553,15.75925926,0.543282413,FF,4-Seamer,16.3,-15.9,-0.4,-3,10.2,-7.5,2.7,36,0.404411765,0.803921569
2023,"Dodd, Dylan",689266,Braves,ATL,L,92.1,278,568,3.50617284,0.48943662,FF,4-Seamer,16.3,-15.8,-0.4,-3,9.6,-6.1,3.4,56,0.404411765,0.87254902
2023,"Falter, Bailey",663559,Pirates,PIT,L,90.7,99,1296,8,0.076388889,SIFT,Sinker,16.3,-24.2,-7.9,-33,7.6,-14.4,-6.8,-47,0.00729927,0.010948905
2023,"Herrin, Tim",682120,Guardians,CLE,L,96.6,213,509,3.141975309,0.418467583,FF,4-Seamer,16.3,-14.1,-2.1,-15,7,-8.4,-1.4,-17,0.154411765,0.286764706
2023,"Mikolas, Miles",571945,Cardinals,STL,R,93.3,829,3197,19.7345679,0.259305599,FF,4-Seamer,16.3,-14.6,-1.7,-11,5.6,-5.9,-0.2,-4,0.200980392,0.43872549
2023,"Rom, Drew",680723,Cardinals,STL,L,90.6,297,671,4.141975309,0.442622951,FF,4-Seamer,16.3,-17.1,0.9,5,4.7,-6.6,-1.9,-29,0.703431373,0.227941176
2023,"Fulmer, Michael",605242,Cubs,CHC,R,94.3,260,950,5.864197531,0.273684211,FF,4-Seamer,16.3,-14.6,-1.7,-12,0.4,-6.8,-7.2,-106,0.200980392,0.017156863
2023,"Rasmussen, Drew",656876,Rays,TB,R,95.1,82,674,4.160493827,0.121661721,SIFT,Sinker,16.2,-20.9,-4.7,-23,13.4,-15,-1.5,-10,0.04379562,0.171532847
